#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
._PGSC0003DMG400003357	._PGSC0003DMG400003357	PGSC0003DMG400003357	CIS_BP	1.1	PGSC0003DMG400003357	0	None	None	1	ABF1	None	BAF1_ABF1
M01702_3.00_PGSC0003DMG400002235	M01702_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M01709_3.00_PGSC0003DMG400002235	M01709_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07004_3.00_PGSC0003DMG400002235	M07004_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07005_3.00_PGSC0003DMG400002235	M07005_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07013_3.00_PGSC0003DMG400002235	M07013_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07019_3.00_PGSC0003DMG400002235	M07019_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07020_3.00_PGSC0003DMG400002235	M07020_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07023_3.00_PGSC0003DMG400002235	M07023_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07024_3.00_PGSC0003DMG400002235	M07024_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07036_3.00_PGSC0003DMG400002235	M07036_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07037_3.00_PGSC0003DMG400002235	M07037_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07040_3.00_PGSC0003DMG400002235	M07040_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07041_3.00_PGSC0003DMG400002235	M07041_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07056_3.00_PGSC0003DMG400002235	M07056_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07057_3.00_PGSC0003DMG400002235	M07057_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M07074_3.00_PGSC0003DMG400002235	M07074_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M10845_3.00_PGSC0003DMG400002235	M10845_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M10863_3.00_PGSC0003DMG400002235	M10863_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M10864_3.00_PGSC0003DMG400002235	M10864_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M10865_3.00_PGSC0003DMG400002235	M10865_3.00_PGSC0003DMG400002235	PGSC0003DMG400002235	CIS_BP	1.1	PGSC0003DMG400002235	0	None	None	1	AP2	None	AP2
M00774_3.00_PGSC0003DMG400002272	M00774_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M00775_3.00_PGSC0003DMG400002272	M00775_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M00776_3.00_PGSC0003DMG400002272	M00776_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M00919_3.00_PGSC0003DMG400002272	M00919_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M00920_3.00_PGSC0003DMG400002272	M00920_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01127_3.00_PGSC0003DMG400002272	M01127_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01128_3.00_PGSC0003DMG400002272	M01128_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01177_3.00_PGSC0003DMG400002272	M01177_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01695_3.00_PGSC0003DMG400002272	M01695_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01697_3.00_PGSC0003DMG400002272	M01697_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01701_3.00_PGSC0003DMG400002272	M01701_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01703_3.00_PGSC0003DMG400002272	M01703_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01710_3.00_PGSC0003DMG400002272	M01710_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01711_3.00_PGSC0003DMG400002272	M01711_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01713_3.00_PGSC0003DMG400002272	M01713_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01714_3.00_PGSC0003DMG400002272	M01714_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01715_3.00_PGSC0003DMG400002272	M01715_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M01726_3.00_PGSC0003DMG400002272	M01726_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M06993_3.00_PGSC0003DMG400002272	M06993_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07011_3.00_PGSC0003DMG400002272	M07011_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07012_3.00_PGSC0003DMG400002272	M07012_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07017_3.00_PGSC0003DMG400002272	M07017_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07018_3.00_PGSC0003DMG400002272	M07018_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07029_3.00_PGSC0003DMG400002272	M07029_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07030_3.00_PGSC0003DMG400002272	M07030_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07031_3.00_PGSC0003DMG400002272	M07031_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07032_3.00_PGSC0003DMG400002272	M07032_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07042_3.00_PGSC0003DMG400002272	M07042_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07043_3.00_PGSC0003DMG400002272	M07043_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07058_3.00_PGSC0003DMG400002272	M07058_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07059_3.00_PGSC0003DMG400002272	M07059_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07062_3.00_PGSC0003DMG400002272	M07062_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07063_3.00_PGSC0003DMG400002272	M07063_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07077_3.00_PGSC0003DMG400002272	M07077_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07078_3.00_PGSC0003DMG400002272	M07078_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07079_3.00_PGSC0003DMG400002272	M07079_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07080_3.00_PGSC0003DMG400002272	M07080_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07081_3.00_PGSC0003DMG400002272	M07081_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M07082_3.00_PGSC0003DMG400002272	M07082_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M10823_3.00_PGSC0003DMG400002272	M10823_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M10826_3.00_PGSC0003DMG400002272	M10826_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M10827_3.00_PGSC0003DMG400002272	M10827_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M10848_3.00_PGSC0003DMG400002272	M10848_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M10849_3.00_PGSC0003DMG400002272	M10849_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M10850_3.00_PGSC0003DMG400002272	M10850_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M10852_3.00_PGSC0003DMG400002272	M10852_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M10853_3.00_PGSC0003DMG400002272	M10853_3.00_PGSC0003DMG400002272	PGSC0003DMG400002272	CIS_BP	1.1	PGSC0003DMG400002272	0	None	None	1	AP2	None	AP2
M00774_3.00_PGSC0003DMG400002350	M00774_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M00775_3.00_PGSC0003DMG400002350	M00775_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M00776_3.00_PGSC0003DMG400002350	M00776_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M00919_3.00_PGSC0003DMG400002350	M00919_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M00920_3.00_PGSC0003DMG400002350	M00920_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01128_3.00_PGSC0003DMG400002350	M01128_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01177_3.00_PGSC0003DMG400002350	M01177_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01182_3.00_PGSC0003DMG400002350	M01182_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01686_3.00_PGSC0003DMG400002350	M01686_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01695_3.00_PGSC0003DMG400002350	M01695_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01698_3.00_PGSC0003DMG400002350	M01698_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01704_3.00_PGSC0003DMG400002350	M01704_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01708_3.00_PGSC0003DMG400002350	M01708_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01711_3.00_PGSC0003DMG400002350	M01711_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01712_3.00_PGSC0003DMG400002350	M01712_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01714_3.00_PGSC0003DMG400002350	M01714_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01715_3.00_PGSC0003DMG400002350	M01715_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01716_3.00_PGSC0003DMG400002350	M01716_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01725_3.00_PGSC0003DMG400002350	M01725_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M01726_3.00_PGSC0003DMG400002350	M01726_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M06967_3.00_PGSC0003DMG400002350	M06967_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M06968_3.00_PGSC0003DMG400002350	M06968_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M06993_3.00_PGSC0003DMG400002350	M06993_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07011_3.00_PGSC0003DMG400002350	M07011_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07012_3.00_PGSC0003DMG400002350	M07012_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07021_3.00_PGSC0003DMG400002350	M07021_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07022_3.00_PGSC0003DMG400002350	M07022_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07043_3.00_PGSC0003DMG400002350	M07043_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07050_3.00_PGSC0003DMG400002350	M07050_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07051_3.00_PGSC0003DMG400002350	M07051_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07058_3.00_PGSC0003DMG400002350	M07058_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07059_3.00_PGSC0003DMG400002350	M07059_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07066_3.00_PGSC0003DMG400002350	M07066_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07068_3.00_PGSC0003DMG400002350	M07068_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07069_3.00_PGSC0003DMG400002350	M07069_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07075_3.00_PGSC0003DMG400002350	M07075_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07076_3.00_PGSC0003DMG400002350	M07076_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07079_3.00_PGSC0003DMG400002350	M07079_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07080_3.00_PGSC0003DMG400002350	M07080_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07081_3.00_PGSC0003DMG400002350	M07081_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07082_3.00_PGSC0003DMG400002350	M07082_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07087_3.00_PGSC0003DMG400002350	M07087_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M07088_3.00_PGSC0003DMG400002350	M07088_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10831_3.00_PGSC0003DMG400002350	M10831_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10840_3.00_PGSC0003DMG400002350	M10840_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10848_3.00_PGSC0003DMG400002350	M10848_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10849_3.00_PGSC0003DMG400002350	M10849_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10850_3.00_PGSC0003DMG400002350	M10850_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10851_3.00_PGSC0003DMG400002350	M10851_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10852_3.00_PGSC0003DMG400002350	M10852_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10853_3.00_PGSC0003DMG400002350	M10853_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10855_3.00_PGSC0003DMG400002350	M10855_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
M10858_3.00_PGSC0003DMG400002350	M10858_3.00_PGSC0003DMG400002350	PGSC0003DMG400002350	CIS_BP	1.1	PGSC0003DMG400002350	0	None	None	1	AP2	None	AP2
._PGSC0003DMG400002399	._PGSC0003DMG400002399	PGSC0003DMG400002399	CIS_BP	1.1	PGSC0003DMG400002399	0	None	None	1	AP2	None	AP2
M00914_3.00_PGSC0003DMG400002620	M00914_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M01176_3.00_PGSC0003DMG400002620	M01176_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M01702_3.00_PGSC0003DMG400002620	M01702_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M01709_3.00_PGSC0003DMG400002620	M01709_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07004_3.00_PGSC0003DMG400002620	M07004_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07005_3.00_PGSC0003DMG400002620	M07005_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07013_3.00_PGSC0003DMG400002620	M07013_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07019_3.00_PGSC0003DMG400002620	M07019_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07020_3.00_PGSC0003DMG400002620	M07020_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07023_3.00_PGSC0003DMG400002620	M07023_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07024_3.00_PGSC0003DMG400002620	M07024_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07036_3.00_PGSC0003DMG400002620	M07036_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07037_3.00_PGSC0003DMG400002620	M07037_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07040_3.00_PGSC0003DMG400002620	M07040_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07041_3.00_PGSC0003DMG400002620	M07041_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07056_3.00_PGSC0003DMG400002620	M07056_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07057_3.00_PGSC0003DMG400002620	M07057_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M07074_3.00_PGSC0003DMG400002620	M07074_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M10845_3.00_PGSC0003DMG400002620	M10845_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M10863_3.00_PGSC0003DMG400002620	M10863_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
M10864_3.00_PGSC0003DMG400002620	M10864_3.00_PGSC0003DMG400002620	PGSC0003DMG400002620	CIS_BP	1.1	PGSC0003DMG400002620	0	None	None	1	AP2	None	AP2
